time, xAcc, yAcc, zAcc, xAcc_calib, yAcc_calib, zAcc_calib, xAcc_linear, yAcc_linear, zAcc_linear, accMag
5.199999,0.09814395,-0.9807751,-0.414672,0.1096605,-0.970328,-0.1549566,-0.01151657,-0.01044708,-0.2597154,0.04644904
5.219999,0.1123048,-0.9563605,-0.4508046,0.1097134,-0.9700487,-0.1608736,0.002591364,0.01368827,-0.289931,0.03246825
5.24,0.06933529,-0.93512,-0.4578858,0.1089058,-0.9693502,-0.1668138,-0.03957056,0.03423017,-0.291072,0.01504513
5.26,0.08422897,-1.087464,-0.3953843,0.1084123,-0.9717125,-0.1713852,-0.02418334,-0.1157519,-0.2239991,0.1029418
5.279999,0.08422897,-1.087464,-0.3953843,0.1079286,-0.9740275,-0.1758652,-0.02369968,-0.1134368,-0.2195191,0.09313342
5.299999,0.2175284,-1.490051,-0.2630605,0.1101206,-0.984348,-0.1776091,0.1074077,-0.5057033,-0.08545136,0.3311289
5.32,0.3684086,-1.512025,-0.08142045,0.1152864,-0.9949015,-0.1756854,0.2531222,-0.517123,0.09426492,0.3046528
5.34,0.3947759,-1.06012,-0.003539817,0.1208762,-0.9962059,-0.1722425,0.2738997,-0.06391394,0.1687026,-0.01969084
5.360001,0.3947759,-1.06012,-0.003539817,0.1263542,-0.9974842,-0.1688684,0.2684217,-0.06263566,0.1653286,-0.01753695
5.380001,0.2839353,-0.8179326,-0.05969143,0.1295058,-0.9938932,-0.1666849,0.1544295,0.1759606,0.1069934,-0.1728326
5.399998,0.1174317,-0.6687624,-0.1202386,0.1292644,-0.9873906,-0.1657559,-0.01183268,0.3186283,0.04551731,-0.256355
5.419998,0.06860399,-0.7949837,-0.08190902,0.1280511,-0.9835425,-0.164079,-0.05944716,0.1885588,0.08216999,-0.1585554
5.439999,0.08081052,-1.008607,0.02819872,0.1271063,-0.9840438,-0.1602335,-0.04629582,-0.02456278,0.1884322,-0.01863929
5.459999,0.05590732,-1.11676,0.1907969,0.1256824,-0.9866981,-0.1532128,-0.06977503,-0.1300619,0.3440098,0.03413131
5.48,0.05590732,-1.11676,0.1907969,0.1242869,-0.9892994,-0.1463327,-0.06837954,-0.1274607,0.3371295,0.0321633
5.5,0.09228574,-1.034241,0.2366947,0.1236468,-0.9901982,-0.1386721,-0.03136109,-0.04404289,0.3753668,-0.02293438
5.52,0.143799,-0.9624645,0.225221,0.1240499,-0.9896435,-0.1313943,0.01974914,0.027179,0.3566153,-0.05933695
5.540001,0.07641648,-0.9690556,0.1439219,0.1230972,-0.9892318,-0.1258879,-0.04668073,0.02017617,0.2698099,-0.04676097
5.559998,0.04931626,-0.9722297,0.06530845,0.1216216,-0.9888917,-0.122064,-0.07230534,0.016662,0.1873724,-0.03531598
5.579998,0.05346601,-0.9695442,0.004272676,0.1202585,-0.9885048,-0.1195373,-0.06679247,0.0189606,0.1238099,-0.02806301
5.599998,0.1013181,-0.9505007,-0.03112705,0.1198797,-0.9877447,-0.1177691,-0.01856157,0.03724396,0.08664202,-0.03065868
5.619999,0.1394034,-0.9475709,-0.02819717,0.1202702,-0.9869412,-0.1159776,0.01913327,0.03937036,0.08778047,-0.02645551
5.639999,0.1235357,-0.9876105,-0.004515406,0.1203355,-0.9869546,-0.1137484,0.00320024,-0.00065583,0.109233,-0.001247108
5.66,0.07885778,-1.025451,0.0260017,0.1195059,-0.9877246,-0.1109534,-0.04064814,-0.03772682,0.1369551,0.01745028
5.68,0.07885778,-1.025451,0.0260017,0.118693,-0.9884791,-0.1082143,-0.03983518,-0.03697228,0.134216,0.01603014
5.700001,0.05053769,-1.039368,0.05090334,0.1173299,-0.9894969,-0.1050319,-0.06679216,-0.04987109,0.1559353,0.01977049
5.720001,0.05102471,-1.017883,0.06823833,0.1160038,-0.9900647,-0.1015665,-0.06497905,-0.02781862,0.1698049,0.003556481
5.739998,0.09960967,-0.9851691,0.05774025,0.1156759,-0.9899668,-0.09838039,-0.01606621,0.004797697,0.1561206,-0.0128154
5.759998,0.09960967,-0.9851691,0.05774025,0.1153546,-0.9898708,-0.09525798,-0.01574489,0.004701734,0.1529982,-0.01113282
5.779999,0.1396477,-0.964173,0.04431228,0.1158404,-0.9893569,-0.09246658,0.0238073,0.02518398,0.1367789,-0.01913669
5.799999,0.1525871,-0.9780895,0.03967395,0.1165754,-0.9891316,-0.08982377,0.03601176,0.01104212,0.1294977,-0.006827418
5.82,0.07519504,-1.042786,0.04553371,0.1157477,-0.9902048,-0.08711662,-0.04055271,-0.05258173,0.1326503,0.02896178
5.84,0.05468745,-1.041321,0.05139191,0.1145265,-0.9912271,-0.08434645,-0.0598391,-0.05009359,0.1357384,0.02361237
5.860001,0.05468745,-1.041321,0.05139191,0.1133298,-0.992229,-0.08163168,-0.05864232,-0.0490917,0.1330236,0.02152186
5.880001,0.01733343,-0.9990857,0.06506417,0.1114098,-0.9923661,-0.07869777,-0.09407641,-0.00671953,0.1437619,-0.01041247
